wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 6426400 162468   2696 146576 63252 38196 63252 38196 3418 4706  1  2 93  5  0
 0  2 6419488 163224   2652 148908 32132 27340 34800 27340 2209 2680  0  1 94  4  0
 0  2 6414112 152388   2652 154340 6172    0 11192     0 1650 1468  0  1 93  7  0
 0  2 6449952 181060   3328 155408 3400 38912  5872 38912 1307 1381  0  1 90  9  0
 1  1 6465824 197816   2648 150024 28920 44624 31816 44624 2368 2754  0  1 93  5  0
 0  1 6506084 243444   2644 149948 21512 61924 21512 61924 1506 1746  0  2 91  7  0
 1  0 6425956 162552   2644 149976 80868    0 80868     0 3803 5775  1  1 95  3  0
 0  1 6431360 160504   4076 150788 30264 34816 32784 34816 2688 3104  1  1 92  6  0
 0  1 6436640 179648   4004 150380 39864 45056 39864 45084 2276 2967  1  1 92  6  0
 0  1 6416928 165536   3980 149916 70600 51200 70600 51200 3598 5064  1  2 94  4  0
 1  0 6426400 168056   3964 149348 50360 59392 50360 59392 2834 3763  0  2 94  4  0
 1  0 6427068 157972   3948 148780 59696 61440 59696 61440 3151 4312  1  2 95  3  0
 0  2 6469000 206348   3776 146472 34452 77828 34468 77864 2243 2687  1  2 93  5  0
 0  1 6434848 168296   3704 146996 55444 22528 56316 22528 3250 4333  1  1 93  5  0
 0  1 6447904 193244   3140 144572 40228 55296 40228 55296 2491 3086  1  2 92  6  0
 0  2 6427936 176864   2516 142192 62396 41872 62396 41872 3283 4613  1  2 94  3  0
 1  0 6415544 167508   2412 142224 45112 31868 45112 31868 2495 3391  1  1 94  5  0
 0  1 6398496 156136   2324 141884 62680 45060 62680 45060 3307 4571  1  2 94  4  0
 0  1 6413856 171572   2288 141536 40332 55296 40664 55296 2845 3301  1  2 91  7  0
 0  1 6421224 174108   2288 141204 54268 61448 54268 61448 2855 3951  0  2 94  4  0
 1  1 6413856 170580   2240 140928 52388 46420 52388 46420 3126 3961  1  1 93  5  0
 1  1 6418720 168028   2100 140340 54212 59336 54212 59336 3061 3986  1  2 93  4  0
 0  1 6430612 164568   2020 140608 43064 54000 43064 54000 2568 3286  1  2 94  4  0
 0  1 6432488 181920   1920 140320 43940 45064 44152 45064 2817 3578  1  2 93  5  0
 0  1 6419008 179896   1824 140500 60564 49156 60564 49156 3202 4538  1  2 94  4  0
 1  0 6381088 152176   1780 140300 58980 20480 58980 20480 3081 4350  1  1 94  4  0
 0  1 6387488 156208   1692 140092 53732 59392 53732 59392 3067 4068  1  2 94  3  0
 0  1 6416244 173060   1616 139848 42760 71684 42760 71808 2498 3214  0  2 93  5  0
 0  1 6413088 180320   1552 139680 53052 49156 53052 49156 3010 3935  1  2 93  4  0
 0  2 6417372 175816   1516 139484 57804 61964 57804 61964 3085 4246  1  2 92  5  0
 0  2 6397472 159184   1496 139520 57584 39648 57584 39648 3114 4275  1  2 93  4  0
 0  1 6401788 167380   1496 139288 40488 45852 40488 45852 2473 3103  0  2 94  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 6415116 177712   1484 139216 46720 59396 46720 59396 2755 3626  1  2 93  5  0
 1  0 6402336 171160   1460 139436 37472 24576 37600 24580 2177 2871  0  1 92  6  0
 1  0 6403872 176964   1404 139236 53956 57344 53956 57344 3103 4028  1  2 93  5  0
 0  1 6389536 154544   1384 139076 52008 36864 52008 36864 2820 3908  1  2 94  4  0
 0  1 6397728 168908   1364 139064 43468 53252 43468 53252 2613 3337  1  2 94  4  0
 1  1 6386464 153536   1364 139000 58296 52444 58296 52444 3118 4231  1  2 94  4  0
 1  0 6391072 153276   1364 139092 51708 56100 51792 56100 3222 3919  1  2 93  4  0
 0  1 6395424 154032   1364 139196 43028 47104 43028 47104 2528 3234  1  2 95  3  0
 1  0 6399520 153560   1364 139048 47280 51200 47280 51200 2934 3617  1  2 94  3  0
 1  0 6395516 153560   1364 139072 51452 47104 51452 47104 3001 3844  1  2 94  3  0
 0  1 6396192 153560   1364 138944 50740 51200 50740 51200 3005 3856  1  2 95  3  0
 0  1 6404896 156080   1364 139092 45612 53248 45616 53248 3030 3632  1  2 94  4  0
 0  1 6412576 154536   1364 139096 43928 51200 43964 51200 2790 3382  1  2 94  3  0
 0  1 6398240 154284   1364 138992 57436 43008 57436 43008 3302 4250  1  2 94  3  0
 0  1 6386976 151756   1364 139092 48772 36864 48772 36864 3035 3813  1  2 94  4  0
 0  1 6394400 152512   1364 139080 48024 55296 48024 55296 2940 3656  0  2 94  3  0
 0  1 6405700 155568   1364 139084 40092 51200 40096 51200 2712 3125  0  2 94  4  0
 0  2 6404896 154048   1364 140184 29872 28672 31288 28672 2167 2603  0  1 92  7  0
 0  3 6423636 154804   2732 143828 4428 23172  9316 23172 1106  936  0  1 90  9  0
 0  2 6421596 151204   3996 150392 3488 1404 10708  1404 1239  955  0  0 93  6  0
 1  4 6521120 256276   4076 147396 2132 102492  5396 102492 1277  814  0  2 80 18  0
 0  2 6517280 248376   5016 150828 3588    0  8192     0 1589 1461  0  0 86 14  0
 3  2 6509600 238628   5144 152328 8420    0  9932     0 1856 1452  0  0 89 10  0
 0  4 6503456 228296   5700 155552 6228    0 10292     0 1683 1333  0  1 85 14  0
 1  0 6461728 184164   5712 157744 42160    0 43828     0 2531 3430  1  1 92  7  0
 0  4 6499872 229996   4376 150856 34788 72672 35080 73560 2423 2795  0  2 84 14  0
 0  2 6501408 230232   4376 151300 28200 29772 28852 29772 2126 2596  0  1 88 11  0
 0  1 6420768 156396   4504 152132 80180    0 80904     0 3949 5910  1  2 94  4  0
 0  5 6523936 254220   4500 149108 7700 110612  8416 110612 1363  944  0  2 82 16  0
 0  3 6518304 244764   4500 154180 5960    0 11016     0 1534 1195  0  0 85 15  0
 0  7 6513696 237052   4520 157604 4988    0  8556    72 1291 1139  0  0 80 20  0
 0  6 6512416 224136   5776 166016 1532    0 10696     0 1007  981  0  0 84 16  0
 0  5 6508576 210344   6888 173136 3984    0 12172     0 2147 1497  0  1 77 22  0
 0 10 6503712 201412   7312 175312 5508    0  8036     0 1729 1583  0  1 70 29  0
 0  5 6499360 191576   7724 177780 5112    0  8176     0 1630 1545  0  1 64 36  0
 0  6 6495008 178528   7992 183352 5060    0 10548     0 1806 1447  0  1 80 20  0
 0  5 6488608 173040   8340 183620 6508    0  7108    32 2121 1760  0  1 74 26  0
 0  3 6484768 164876   8608 185760 4544    0  6756     0 1652 1308  0  1 84 15  0
 0  2 6488352 154192  10552 190640 4596 8192 11956  8192 2276 1510  0  1 90  9  0
 0  2 6497720 157412  10688 191716 5376 14336 11992 14336 1355 1106  0  1 93  7  0
