wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 6351416 165544   4192 147344 40908 41492 41068 41492 2568 3180  0  1 95  3  0
 1  1 6368056 177356   4192 146716 44476 60800 44476 60800 3106 3443  1  2 93  4  0
 0  5 6365752 172356   4336 150048 3780 1292  7352  1292 1475 1298  0  0 88 11  0
 0  1 6361144 162036   4632 153228 5012    0  8608     0 1766 1438  0  1 87 12  0
 0  3 6367800 178432   4640 151228 51100 57664 51260 58176 3503 3954  1  2 89  8  0
 0  1 6367800 178432   4644 151340   16    0   140   428  266  403  0  0 89 11  0
 0  3 6350392 167992   4644 152712 28000 10264 29636 10864 2282 2572  1  1 90  9  0
 0  1 6364472 179016   4532 152032 43544 57320 43544 57348 2590 3319  0  2 93  5  0
 0  1 6353720 166196   4532 152460 12544    0 12968     0 1387 1622  0  0 96  3  0
 0  2 6351928 168212   4364 152120 28280 25692 28280 25780 2128 2340  0  1 95  4  0
 0  1 6351416 168464   4000 151372 20524 19320 20524 19332 1568 1702  0  1 94  5  0
 0  1 6346824 162920   3992 151472 9844 2364  9944  2364 1266 1588  0  0 95  5  0
 0  1 6359096 171488   3444 149908 41764 52444 41764 52444 2670 3216  0  2 94  4  0
 0  2 6353720 162668   3444 150152 20324 13432 20428 13432 1414 1905  0  1 97  2  0
 0  1 6368056 187612   3164 148456 28872 43172 28872 43172 1997 2279  0  1 93  5  0
 0  1 6342200 160144   3164 148440 27096    0 27096     0 1774 2316  0  1 96  3  0
 1  2 6369592 178028   2616 147788 12600 38556 12856 38556 1494 1365  0  1 95  3  0
 2  2 6366008 172476   4076 150152 3392    0  7164     0  905  786  0  0 92  8  0
 0  3 6360632 159512   4204 156556 5924    0 12712     0 1958 1466  0  1 87 12  0
 0  2 6372408 167820   4096 164384 4436 16124 12436 16124 1379  995  0  1 91  8  0
 0  1 6356812 162804   3712 161028 29112 12976 30360 12976 2275 2613  0  1 94  4  0
 1  2 6375224 178972   3708 160280 44592 62684 44764 62684 3000 3357  0  2 92  6  0
 0  1 6359352 162844   3708 160236 48736 32824 49260 32824 2801 3726  0  1 93  5  0
 0  2 6360632 166088   4376 160608 24020 24812 25648 24812 2497 2480  0  1 93  6  0
 1  0 6371640 174644   4340 160300 25544 35992 25544 36052 2418 2956  0  1 94  4  0
 0  1 6353464 157320   4284 159580 51360 32792 51360 32792 2947 3793  1  1 95  3  0
 1  0 6352952 158800   4132 157412 42264 41972 42264 41972 2512 3193  0  1 94  4  0
 0  1 6370872 175684   3980 153976 37836 55060 37836 55068 2695 2901  0  2 94  4  0
 0  1 6355000 171148   3968 152892 30256 14328 30256 14328 2349 2675  0  1 95  4  0
 0  1 6354232 168604   3972 153692 1012    0  1788     0 1400 1243  0  0 93  7  0
 0  1 6353208 166964   4100 153760 1492    0  1700     0 1082 1015  0  0 95  4  0
 0  1 6351160 164192   4100 153760 2776    0  2776     0 1043 1008  0  0 96  4  0
 0  1 6345272 157892   4100 153756 6356    0  6356     0 1214 1311  0  0 92  8  0
 0  1 6346552 157136   4092 152780 40316 41488 40316 41488 3042 3189  0  2 94  4  0
 0  1 6341432 152588   3944 151680 23124 17904 23228 18768 1781 2143  0  1 93  6  0
 0  1 6368568 179536   3168 149672 38384 65436 38384 65436 2865 3001  0  2 94  4  0
 0  2 6385620 191632   2652 147824 28660 44360 28660 44360 2435 2462  0  1 95  3  0
 2  1 6335708 156352   2652 147712 51008  828 51008   828 2632 3779  1  1 94  5  0
 0  2 6368568 179032   2120 146092 4612 36112  4612 36112 1003  831  0  1 95  4  0
 1  0 6355000 172976   2060 146388 14852   16 15060    16 1520 1896  0  1 96  3  0
 0  1 6352696 170528   2068 146396 2336    0  2336    40  897  980  0  0 90 10  0
 1  0 6345272 159944   2068 146316 10448    0 10448     0 2217 3037  0  0 94  6  0
 0  1 6354232 169268   1972 145244 36940 44500 36940 44500 2666 3057  0  1 93  5  0
 0  1 6349368 158180   1924 144852 44848 39476 44848 39476 2929 3514  0  2 95  4  0
 0  1 6347576 162444   1836 143732 44796 43052 45024 43052 2874 3459  0  2 93  5  0
 0  1 6350392 156656   1752 142960 34144 36680 34144 36680 2220 2649  0  1 95  4  0
 0  1 6344504 159728   1712 142980 22068 15156 22068 15156 1660 1985  0  1 95  4  0
 0  1 6383160 193512   1576 141452 15880 53860 15880 53860 1497 1483  0  1 96  3  0
 1  1 6354744 164752   1576 141452 29056    0 29056     0 1675 2454  0  1 97  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 6352184 174288   1536 140496 54164 51312 54420 51344 3371 4108  0  2 93  5  0
 0  1 6357048 171304   1536 140176 30240 34724 30472 34724 2122 2436  0  1 91  8  0
 1  1 6332728 153160   1536 140092 62044 37592 62044 37592 3711 4553  1  2 94  4  0
 0  1 6348004 162988   1536 139612 19944 33980 19944 33980 1867 1887  0  1 94  5  0
 0  1 6369236 185604   1536 139388 34272 55348 34272 55348 2399 2652  0  1 92  6  0
 0  1 6360632 186676   1536 138748 52924 43796 52924 43796 3087 3904  0  2 94  4  0
 0  1 6361400 179868   1536 138820 36688 36908 36892 36908 2559 2877  0  1 92  6  0
 0  1 6334708 163992   1536 138616 48248 21644 48248 21644 3019 3793  1  1 94  4  0
 1  0 6342712 163252   1536 138372 42724 50464 42724 50464 2687 3203  0  1 94  4  0
 0  1 6336664 158716   1536 138372 47932 41972 47932 41972 2790 3619  0  1 95  3  0
 0  1 6329400 154944   1536 138208 27400 18804 27400 18804 2031 2421  0  1 95  4  0
 0  2 6354284 175608   1536 138004 34412 58664 34600 58664 2901 2845  0  2 93  5  0
 0  1 6327148 152928   1536 137912 28056  336 28056   336 1810 2395  0  1 96  3  0
 0  1 6351908 173844   1536 137972 2548 26504  2548 26504  913  806  0  1 96  4  0
 0  1 6349604 170316   1536 137960 3280    0  3280     0  875  846  0  0 96  4  0
 0  1 6347044 166788   1536 137936 3640    0  3640     0 1020  979  0  0 96  4  0
 1  1 6358584 179604   1536 137772 37192 48260 37236 48260 2624 3033  0  2 92  6  0
 1  0 6360580 180628   1536 137504 39796 41744 39796 41744 2420 3021  0  1 95  4  0
 0  1 6345784 168280   1536 137616 49504 34888 49504 34888 3188 3762  0  2 94  4  0
 1  0 6327828 153160   1536 137592 38432 19732 38432 19732 2570 3038  0  1 95  4  0
 0  1 6358072 169288   1536 137456 10448 40100 10448 40100 1366 1224  0  1 92  7  0
 1  0 6351416 161484   1536 137484 8188    0  8280     0 1460 1555  0  0 95  4  0
 0  1 6345784 165752   1536 137452 22428 15152 22428 15152 1872 2040  0  1 95  4  0
 0  2 6360632 169784   1536 137256 46200 61368 46200 61368 2713 3438  0  2 91  7  0
 0  2 6352816 161972   1536 137316 44504 36160 44504 36160 2903 3485  0  1 94  4  0
 1  1 6356792 172540   1536 137004 40088 43740 40088 43740 2470 3026  0  1 93  5  0
 0  1 6338104 155668   1536 137288 27064 8192 27260  8192 1916 2283  0  1 93  6  0
 1  0 6330936 6819600   1536 137292 20996 13128 20996 13128 1870 2007  0  2 95  3  0
 0  0 794168 15657012   1676 137632  584    0  1096     0  964  718  0  4 95  1  0
 0  0 794168 15641104   1816 152068   24    0 14596     0  429  466  0  0 99  1  0
 0  0 794168 15641104   1816 152068    0    0     0     0   66   72  0  0 100  0  0
 0  0 794168 15641356   1816 152068    0    0     0     0  248  243  0  0 100  0  0
 0  0 794168 15641356   1816 152068    0    0     0     0   72   74  0  0 100  0  0
 0  0 794168 15641356   1816 152068    0    0     0     0   61   67  0  0 100  0  0
 0  0 794168 15641356   1816 152068    0    0     0     0   66   67  0  0 100  0  0
