bonito:~/git/frozemm/expms-disk/simple$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 5753444 167876   3404  83872 100008 24576 100052 24652 4458 6800  3  2 95  0  0
 0  2 5755748 162080   3404  83780 75820 77792 75820 77792 3777 5348  1  2 91  6  0
 1  0 5774436 176128   3404  83844 61292 79940 61292 79940 3126 4385  0  2 93  5  0
 0  1 5780836 177516   3404  84012 67264 73760 67756 73760 3462 4862  0  2 91  6  0
 0  3 5830756 228656   3404  86172 25660 75580 27888 75580 2354 2477  0  2 86 12  0
 0  2 5779812 165160   3404  85836 111352 60412 111352 60412 4858 7532  0  2 93  5  0
 0  2 5804132 179808   3404  85748 80164 104192 80164 104192 3862 5493  1  2 91  6  0
 0  1 5784676 166668   3412  85684 64088 44684 64088 44708 3068 4476  1  2 91  6  0
 0  1 5788260 159140   3412  85592 94708 98348 94708 98348 4339 6503  1  3 94  3  0
 0  2 5793124 162872   3416  86364 70912 75388 71680 75392 3877 5169  0  2 91  7  0
 1  0 5776740 160336   3416  86168 78404 61936 78404 61936 3746 5357  2  2 94  3  0
 0  1 5773156 153596   3416  86048 95660 92240 95660 92240 4209 6502  1  3 94  3  0
 0  2 5810296 169180   3416  85792 71124 108332 71236 108332 3677 4992  1  2 92  6  0
 0  1 5808228 170284   3416  86148 76260 74072 76260 74072 3689 5276  1  2 93  4  0
 0  1 5803364 157328   3416  85784 80660 75800 80852 75800 3869 5569  1  2 93  4  0
 0  2 5839204 174032   3416  85588 69804 105636 69804 105636 3535 4858  0  2 93  4  0
 0  2 5835876 179788   4088  88788 35080 31632 38684 31632 2276 2829  0  1 93  6  0
 0  3 5831268 170168   5488  93064 4520    0 10560     0 1313  994  0  0 94  6  0
 0  2 5824612 156276   5908  98644 7324    0 13164     0 1543 1369  0  0 90 10  0
 0  2 5794916 171652   5584  96368 30508    0 31680   404 2723 3174  0  1 90  9  0
 1  1 5795940 172588   5620  96160 72768 73544 73160 73544 3956 5306  1  2 91  6  0
 1  1 5780548 165280   6180  98320 15764  200 18504   200 1764 1734  0  0 93  7  0
 0  2 5841252 213412   6100  98136 46496 106972 46608 106972 2797 3451  0  2 90  8  0
 0  4 5840484 207868   5936  96928 67968 66912 68176 66980 3210 4727  1  2 90  8  0
 0  1 5812324 187196   5912  97144 29024  304 29252   304 1857 2488  0  1 89 10  0
 0  3 5789540 154940   5416  97288 75892 53256 76372 53568 4149 5521  1  2 90  6  0
 0  2 5837924 187724   5116  97976 27216 75440 28248 75440 2052 2218  0  1 87 12  0
 0  1 5810788 157292   4976  97368 103404 76116 103404 76116 4705 7087  1  3 93  3  0
 0  2 5870692 208132   4416  95940 51588 111336 51588 111336 2768 3657  0  2 92  5  0
 0  2 5820004 165592   4168  95572 97184 46656 97184 46656 4535 6611  2  2 93  3  0
 1  0 5805156 151708   4144  95908 55584 40692 56148 40768 3214 4183  0  2 92  6  0
 0  1 5815140 156172   3996  96172 86324 96256 86324 96256 4345 5987  1  3 94  3  0
 0  1 5793852 157496   3756  96060 90912 69632 90912 69632 4379 6301  1  2 93  4  0
 1  2 5803876 164300   3260  95524 65692 75352 65692 75572 3641 4647  1  2 93  3  0
 0  1 5831012 182176   2700  95340 48916 76212 48960 76456 2730 3512  0  2 89  9  0
 0  2 5808996 155008   2652  94616 95428 73604 95428 73604 4696 6618  1  2 94  3  0
 0  2 5809508 171936   2584  93892 78888 79736 78888 79736 3996 5534  0  2 93  4  0
 0  1 5778276 153252   2568  93528 103556 71964 103556 71964 4503 6958  1  3 92  4  0
 1  1 5814628 176216   2684  93080 41284 77828 41704 77828 2699 3148  0  2 93  5  0
 0  2 5847652 203180   2612  92260 40868 73760 40868 73800 2237 2902  0  2 89  9  0
 0  2 5887844 251152   3032  90288 56316 96296 56892 96296 3261 4257  0  2 90  7  0
 0  1 5784164 157620   4120  91420 118000 14336 120112 14336 5527 8280  1  1 93  5  0
 0  1 5776496 156020   4120  91520 75460 67584 75460 67584 3871 5277  1  2 94  3  0
 2  0 5775716 150312   4120  90912 76580 75940 76580 75940 3914 5382  1  2 94  3  0
 0  3 5837412 212556   3508  91208 36912 98592 40824 98592 2583 2911  0  2 89  9  0
 0  2 5862756 247584   3508  96312 3660 28988  9340 28988  920  748  0  1 92  8  0
 0  4 5854564 232676   3516 101228 9872    0 14112     0 2084 1818  0  1 89 10  0
 1  0 5776740 155560   2752 100688 78012    0 83468     0 3799 5621  1  1 93  5  0
 1  0 5777512 154552   2752 100576 79600 79872 79600 79880 4289 5654  1  3 94  3  0
 0  1 5770596 153804   2752 101176 70444 63488 70884 63488 3761 5022  0  2 94  3  0
 1  0 5769828 151000   2752 100868 82572 81920 82572 81920 4153 5743  0  2 94  3  0
 0  1 5781700 152984   2752 100724 70140 81920 70224 81920 3861 5007  0  2 92  5  0
 1  0 5760356 150200   3068 101048 76596 55296 77184 55296 4368 5895  1  2 94  3  0
