wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6465684 181648   6080 176916 1508    0  1704     0 1093 1116  0  0 94  6  0
 0  1 6464404 180364   6080 176920 1856    0  1856     0  867  993  0  0 97  3  0
 0  1 6463124 179932   6080 176904 1864    0  1956     0  928  999  0  0 96  4  0
 0  1 6461844 179184   6080 177012 1956    0  1956     0  788  930  0  0 96  3  0
 0  1 6460820 176656   6080 177012 1656    0  1656     0  832  912  0  0 95  5  0
 0  1 6459284 174640   6080 177012 1976    0  1976     0  741  857  0  0 97  3  0
 0  2 6458004 172624   6088 177180 1916    0  2084    52  680  792  0  0 97  3  0
 0  1 6456468 169652   6088 176980 2584    0  2584     0  659  755  0  0 98  2  0
 0  1 6455188 168140   6088 176996 1848    0  1848     0  783  932  0  0 96  3  0
 0  2 6451604 162200   6088 177168 4612    0  4700     0 1286 1074  0  0 94  6  0
 0  3 6451092 161152   6088 177408  792    0   844  1980  425  510  0  0 93  7  0
 0  1 6449044 158112   6088 177424 2928    0  2928   204  530  719  0  0 95  4  0
 0  1 6446228 155916   6088 177676 3200    0  3576     0  646  787  0  0 97  2  0
 0  1 6443412 152876   6088 177812 3388    0  3388     0  688  748  0  0 98  2  0
 1  2 6457236 179060   6068 177028 2756 15568  2756 15636  862  799  0  0 94  6  0
 0  1 6454676 176548   6068 177256 2872    0  2872     0  612  646  0  0 100  0  0
 0  1 6452116 173280   6068 177256 3316    0  3316    72  637  751  0  0 98  2  0
 0  1 6448788 169300   6068 177060 3932    0  3932     0  660  781  0  0 98  2  0
 0  1 6445972 165772   6068 177128 3320    0  3320     0  690  754  0  0 98  2  0
 0  1 6442900 162676   6068 177280 3544    0  3552     0  859  829  0  0 98  2  0
 0  1 6439572 158864   6068 177012 3760    0  3760     0  690  766  0  0 96  4  0
 0  2 6436756 155084   6076 177312 3784    0  3784    40  681  778  0  0 97  3  0
 0  1 6453744 176488   6052 177184 4040 20648  4040 20648  828  765  0  1 97  3  0
 0  3 6499732 228588   4264 170240 28236 73904 28240 73904 2000 2259  0  2 91  7  0
 0  2 6499476 233632   4308 171364 38524 38368 39620 38368 2832 3425  0  1 88 10  0
 0  1 6439060 174512   4208 170496 100896 40868 101220 40868 5137 7017  1  2 91  6  0
 0  2 6437268 167740   3892 170576 49412 47528 49960 47532 3195 3812  0  2 89  9  0
 0  2 6434708 161688   3200 169252 72356 69460 72356 69460 3961 5091  0  2 93  4  0
 0  1 6433940 173028   3152 167700 65624 64732 65652 64732 3796 4650  0  2 90  8  0
 0  1 6443412 185280   3152 166756 39660 49376 39820 50152 2855 3217  0  1 89  9  0
 1  0 6415316 161728   3160 166620 45744 17852 46316 17924 2613 3360  0  1 88 11  0
 0  1 6410168 168248   2796 165584 69044 64016 69044 64016 3775 4978  0  2 94  3  0
 0  1 6423956 172784   2596 163776 51320 65220 51320 65220 3138 3694  0  2 95  3  0
 0  2 6414484 164972   2548 160276 96052 86180 96052 86180 5211 6723  1  3 92  5  0
 0  2 6416788 172044   2792 159832 23348 25808 24336 26268 1930 1992  0  1 89 10  0
 0  2 6414484 168484   2808 161056 2308    0  3604    64  777  607  0  0 89 11  0
 0  1 6411412 177808   2748 161168 58672 55612 60080 55612 3721 4364  0  2 93  5  0
 1  1 6408596 167392   2532 160936 64084 61040 64920 61040 4093 4721  1  2 92  5  0
 0  2 6397588 167644   2648 160972 40164 29244 40684 29244 2872 3224  0  1 93  5  0
 1  1 6407316 170384   2632 160328 57012 66916 57472 66916 3538 4262  1  2 92  5  0
 0  1 6391444 153784   2632 160260 16828    0 16928     0 1703 1858  0  1 94  6  0
 0  1 6413460 173944   2660 160416 2124 23708  2644 23760  979  913  0  1 92  7  0
 0  1 6410132 170888   2660 160412 4248    0  4248     0 1212 1058  0  0 95  5  0
 0  2 6406804 166968   2660 160900 4824    0  5512     0 1324 1148  0  0 94  6  0
 0  1 6403732 163992   2660 161528 3868    0  4128     0 1116 1042  0  0 95  4  0
 0  1 6399380 157936   2660 161512 5568    0  5568     0 1305 1225  0  0 96  4  0
 0  1 6395796 152904   2660 161512 5176    0  5176     0 1067 1081  0  0 96  4  0
 0  1 6414484 171300   2668 161172 4104 21336  4104 21388  881  843  0  1 96  3  0
 0  1 6408596 164240   2668 161100 7148    0  7148     0 1272 1202  0  0 95  4  0
 0  1 6403476 157940   2668 160988 6596    0  6596     0 1135 1107  0  0 96  4  0
 0  1 6399636 152388   2668 160952 5272    0  5272     0 1227 1060  0  0 96  4  0
 0  1 6414740 178604   2668 160736 1192 16292  1192 17448  593  564  0  0 92  8  0
 0  1 6411924 174540   2668 160736 4068    0  4068     0  937  969  0  0 97  3  0
 0  1 6409364 171012   2668 160636 3808    0  3808     0  839  841  0  0 97  3  0
 0  2 6408084 166224   2668 165352 1808    0  6812     0  730  757  0  0 97  3  0
 0  1 6406804 158648   2808 170912 2004    0  7412     0 1005  983  0  0 95  5  0
 0  2 6405012 156380   2816 170912 2360    0  2360    52  763  828  0  0 93  6  0
 0  1 6403220 153356   2816 170900 2916    0  2916     0  687  718  0  0 97  3  0
 0  1 6421140 166708   2788 170296 4468 20788  4468 20788  980  921  0  1 96  3  0
 0  1 6416532 161668   2788 170280 5052    0  5052     0 1056 1045  0  0 96  4  0
 1  0 6410388 155124   2788 170268 6676    0  6676     0 1152 1105  0  0 96  3  0
 0  3 6483604 233992   2672 165544 4424 77468  4428 77468 1109  772  0  1 89 10  0
 0  1 6480532 242056   2672 165968 3656   36  3656    36  803  747  0  0 97  2  0
 0  1 6475412 237268   2672 165692 5516    0  5516     0 1085 1057  0  0 95  4  0
 0  1 6471060 232480   2672 165700 5176    0  5176     0 1191 1131  0  0 95  5  0
 0  1 6468244 227920   4420 165788 3292    0  5124     0 1566 1474  0  0 93  7  0
 1  0 6421908 181056   4420 165696 46844    0 46844     0 2436 3636  0  1 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6409620 171284   4696 165076 67272 55056 67548 55056 3564 4781  0  2 94  4  0
 0  1 6396564 158656   4684 164272 62908 49580 62908 49580 3626 4489  0  2 93  4  0
 0  0 6409620 169208   4656 162808 64976 78540 64976 78540 3545 4662  0  2 94  4  0
 0  2 6408852 170468   4384 162076 59268 58564 59988 58572 3941 4372  0  2 92  5  0
 0  2 6395796 160956   4384 161028 67436 53984 67436 53984 3688 4925  0  2 94  4  0
 0  2 6397332 169776   4372 157800 50904 52544 50956 52544 3136 3755  0  2 93  5  0
 0  1 6399380 187164   4372 155392 48748 50712 48748 50712 3134 3548  0  2 95  3  0
 0  1 6431696 229248   3700 151296 41208 73528 41208 73528 2609 3060  0  2 91  7  0
 0  3 6404244 193148   3168 148276 82200 54640 82336 54640 4180 5755  1  2 94  4  0
 0  1 6414280 214892   4232 148920 10576 20456 12248 20456 1616 1589  0  1 91  8  0
 0  1 6397896 198056   4232 148672 17008    0 17008     0 1534 1862  0  1 96  4  0
 0  1 6391752 189832   4232 149004 7004    0  7088     0 1430 1357  0  0 95  5  0
 0  1 6385096 182468   4232 149004 7440    0  7440     0 1362 1366  0  0 95  5  0
 0  1 6378696 176168   4232 149020 7624    0  7624     0 1373 1336  0  0 95  5  0
 0  2 6373064 168088   4492 149772 6364    0  7408     0 1281 1255  0  0 95  5  0
 1  2 6371272 160284   5316 154392 1908    0  7352     0  911  774  0  0 95  5  0
 0  1 6386664 168308   5548 158484 3004 17972  7628 17972 1314 1084  0  1 91  8  0
 0  1 6384616 163992   5824 160536 2336    0  4616     0 1085  936  0  0 92  7  0
 0  1 6380776 159456   5824 160492 4996    0  4996     0 1304 1220  0  0 95  5  0
 0  2 6395284 159440   5760 160232 5244 19100  5368 19104 1354 1177  0  1 94  5  0
 0  1 6393236 171080   5760 160452 3964 1264  3968  1264 1019  927  0  0 96  4  0
 0  1 6389140 166040   5760 160452 5032    0  5032     0 1246 1165  0  0 95  5  0
 0  1 6386324 164352   5768 160860 3024    0  3468    56 1030  942  0  0 95  5  0
 0  1 6380436 157800   5768 160924 6432    0  6432     0 1327 1270  0  0 95  4  0
 1  2 6392468 169848   5016 153680 5276 16964  5408 17000 1826 1633  0  1 93  6  0
 0  1 6482580 266592   5028 153988 1292 91144  1656 91144 1437  833  0  2 88 10  0
 0  1 6478484 261804   5028 154072 4868    0  4868     0 1347 1194  0  0 94  6  0
 0  2 6474388 255496   5028 155984 4344    0  6552     0 1231 1033  0  0 94  6  0
 0  1 6472084 251644   5036 157324 2944    0  4052    44 1133  876  0  0 92  8  0
 0  3 6466964 245596   5036 157536 5772    0  6044     0 1431 1319  0  0 93  7  0
 0  1 6459284 237280   5036 157712 8404    0  8640     0 1523 1409  0  0 93  7  0
 0  3 6430356 208244   3696 151312 86916 57836 86916 58572 4111 6113  1  2 91  7  0
 1  1 6474900 258924   3696 151496  512 45052   636 45428  786  561  0  1 84 15  0
 0  1 6414740 198948   3704 151488 64392 4200 64392  4280 3184 4560  0  1 95  4  0
 0  1 6394004 170292   3612 151956 60392 39712 61724 39712 3852 4504  0  2 92  6  0
 0  3 6433940 209604   2988 149236 19856 59772 20008 60248 1551 1755  0  1 87 12  0
 0  0 6445460 213108   3532 149824 24812 36388 25908 36388 2379 2650  0  1 94  5  0
 1  0 6399440 161496   3460 149608 86304 40152 86304 40152 4225 6193  0  2 94  3  0
 0  1 6404756 169056   3320 149052 48588 53768 48588 53768 2949 3719  0  2 94  3  0
 0  2 6402452 166032   3328 149080 3024    0  3024    64  965 1084  0  0 95  5  0
 1  1 6399636 163008   3328 149080 3108    0  3108     0  509  555  0  0 95  5  0
 0  1 6392468 154960   3328 149076 8188    0  8188     0 1611 1587  0  0 95  5  0
 0  1 6405268 167240   3476 151708 4652 16652  7880 16652 1488 1120  0  1 91  8  0
 0  1 6399636 160160   3476 151960 6548    0  6548     0 1330 1251  0  0 95  5  0
 0  1 6393492 153860   3476 151936 6276    0  6276     0 1177 1197  0  0 95  4  0
 0  1 6408084 161168   3260 151784 9788 23516  9788 23516 1616 1368  0  1 94  5  0
 0  2 6435988 184832   3060 150900 9512 36944  9512 36944 1579 1429  0  1 93  6  0
 0  2 6431272 187376   3060 154640 4936   44  8712    44 1090  989  0  0 96  4  0
 0  3 6428456 177752   3068 161704 2800    0  9760    20  782  762  0  0 91  9  0
 0  1 6419752 163656   3208 166576 9016    0 13988     0 1385 1356  0  0 94  6  0
 0  1 6409256 152820   3208 166580 10744    0 10744     0 1489 1406  0  0 94  6  0
 0  1 6414760 160412   3208 166072 11360 16456 11360 16640 1850 1661  0  1 94  6  0
 0  3 6482940 228788   3204 159536 15272 83660 15400 83660 2049 1498  0  2 88 10  0
 0  2 6505108 250752   3224 162924 2724 24896  5908 24896  925  662  0  1 89 10  0
 0  1 6433684 179152   3232 162940 71660    0 71660    52 3194 5093  0  1 94  5  0
 0  1 6401428 156220   3224 160608 88644 56352 88644 56352 4558 6318  1  2 94  3  0
 0  2 6418068 172860   3284 159112 43456 60116 43768 60472 2678 3311  0  2 95  3  0
 0  2 6434196 184712   3484 159588 25256 41604 26552 41604 2664 2599  0  1 90  9  0
 0  3 6430612 178168   4812 161808 3520    0  7064     0  972  774  0  0 91  9  0
 0  1 6413716 158692   5092 164468 17152    0 19916    48 1611 1730  0  0 88 11  0
 0  2 6423168 157180   5556 164732 32780 41904 34684 41904 2659 2892  0  1 92  6  0
 0  1 6429588 172552   5596 165180 34456 40828 35392 40828 2644 2996  0  1 94  4  0
 0  1 6426260 167816   5596 165196 4248    0  4248     0 1147 1138  0  0 96  4  0
 0  1 6419860 161044   5596 166008 6840    0  7372     0 1173 1198  0  0 95  4  0
 0  2 6411412 152704   5604 166028 8664    0  8664    56 1388 1323  0  0 95  5  0
 0  1 6449044 186220   5312 165600 3616 40904  4160 40904  965  695  0  1 92  7  0
 0  1 6437524 173604   5312 165700 11932    0 11932     0 1656 1567  0  0 94  6  0
 0  1 6425748 161508   5312 165652 12476    0 12476     0 1766 1695  0  0 94  6  0
 1  1 6429588 176848   5216 165208 9536 13052  9536 13052 1698 1451  0  1 93  6  0
 0  1 6421352 167776   5216 165312 8964  568  8964   568 1385 1256  0  0 95  5  0
 0  1 6413928 159964   5216 165320 8300    0  8300     0 1301 1300  0  0 94  6  0
 0  1 6406504 152160   5216 165220 8684    0  8684     0 1429 1367  0  0 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6442900 181392   5072 164008 5652 41960  5652 41960 1362 1099  0  1 94  6  0
 1  2 6426752 171032   5056 163620 32588 16040 32588 16540 2615 2867  0  1 94  5  0
 0  1 6453140 192216   4952 161008 33092 59684 33092 59976 2084 2439  0  1 94  4  0
 1  2 6472852 227740   4940 155520 42636 62164 43080 62164 2357 3085  0  2 90  8  0
 0  2 6468756 220164   4968 157856 11268 7348 13820  7348 1265 1259  0  0 93  6  0
 0  1 6433712 182764   4976 158872 69784 34496 71028 34496 4335 5568  1  2 93  5  0
 0  1 6473108 222296   3784 155000 32864 72468 32864 72468 1998 2464  0  1 93  6  0
 0  2 6471828 221416   3792 154952 1564    0  1564    76  870  861  0  0 94  6  0
 0  1 6465172 213352   3792 154920 7944    0  7944     0  964 1174  0  0 97  2  0
 0  1 6453908 201508   3792 154896 11964    0 11964     0 1703 1610  0  0 94  6  0
 0  1 6445972 192412   3792 154876 8712    0  8952     0 1829 1684  0  0 94  5  0
 0  1 6434964 181864   3792 155216 11268    0 11268     0 1666 1579  0  1 93  6  0
 0  1 6421652 169516   3792 154976 13372    0 13372     0 1587 1579  0  0 95  5  0
 0  1 6408596 155908   3792 155224 13260    0 13260     0 1516 1555  0  0 95  5  0
 0  3 6422420 171492   3888 155204 10136 23648 10632 23648 1631 1398  0  1 93  6  0
 0  1 6417044 163436   4008 158520 5816    0  9248     0 1624 1237  0  0 91  9  0
 0  3 6446228 195188   3540 154656 24016 53180 24016 53712 1961 2098  0  1 89 10  0
 0  1 6442900 193676   3540 154676 43164 39992 43164 40056 2487 3418  0  2 93  5  0
 0  1 6407828 158900   3540 154256 64268 29312 64480 29444 3989 4719  0  2 95  3  0
 1  0 6406036 156380   3540 154264 2340    0  2340     0 1301 1343  0  0 95  5  0
 0  2 6405012 155104   3548 154580 1288    0  1588    80 1226 1136  0  0 89 10  0
 0  3 6421908 171812   3548 154544 4260 20208  4784 20208 1513 1346  0  1 93  7  0
 0  1 6418068 167284   3548 155640 4848    0  5564     0 1038 1153  0  0 96  3  0
 0  1 6410132 158716   3548 155640 8844    0  8844     0 1121 1295  0  0 96  4  0
 0  1 6422684 169756   3548 155172 8876 21444  8876 21444 1160 1220  0  1 96  3  0
 0  1 6415004 159848   3680 157080 7408    0  9296     0 1378 1230  0  0 95  5  0
 0  4 6428564 168064   3688 157680 7396 21440  8392 21488 1238 1131  0  1 93  6  0
 0  2 6424212 162188   3688 158724 4716    0  5684     0 1233 1224  0  0 82 17  0
 0  2 6416020 153368   3688 159000 8544    0  8784     0 1893 2071  0  0 89 11  0
 0  2 6424980 172316   3688 159072 7604 14524  7960 14524 2218 2537  0  1 91  8  0
 0  2 6417812 163748   3688 159268 8308    0  8512     0 1931 2251  0  0 93  6  0
 1  0 6410132 155680   3688 159356 8556    0  8644     0 1721 2052  0  0 94  6  0
 0  1 6441108 183480   3544 159636 9932 40972 10500 41024 1734 1342  0  1 92  7  0
 0  1 6451272 205656   3032 158400 34768 45008 34768 45008 2348 2765  0  1 93  5  0
 0  1 6417404 184236   2960 156800 69028 35172 69028 35172 3420 4905  0  2 95  3  0
 0  3 6397588 163972   2956 159828 35888 15868 39180 15868 2825 3216  0  1 89 10  0
 0  4 6394516 158176   2956 162340 3708    0  6216  1200  947  796  0  0 88 11  0
 0  3 6392212 154356   2964 163324 2192    0  3176   180  633  533  0  0 86 14  0
 0  4 6445460 211992   2772 162972 5388 58064  9488 58064 1750 1203  0  1 81 18  0
 0  5 6440852 203660   3032 165920 5328    0  8364     0 1305 1043  0  0 82 17  0
 0  3 6436756 191532   3424 172172 4128    0 10832     0 1597 1168  0  0 81 18  0
 0  2 6434708 181228   4284 176984 2124    0  7724     0 1283 1104  0  0 89 11  0
 0  2 6433940 172588   5396 179848 1020    0  5144    44 1377 1196  0  1 91  9  0
 2  2 6432660 169788   6220 183080 1488    0  4808    64 1339 1064  0  0 85 15  0
 0  2 6430868 160408   6780 188512 2208    0  8248     0 1138 1024  0  0 94  6  0
 0  2 6451604 173244   8048 189640 4028 24428  6412 24428 3240 2426  1  2 88  9  0
 1  1 6447252 165400   8328 191188 5040    0  6044     0 3141 2094  1  1 89  9  0
 0  2 6440340 156988   8332 191596 7044    0  7352   604 2462 2030  1  2 89  8  0
 1  4 6438548 154232   8484 191940 1972    0  2424   688  686  596  0  0 87 13  0
 0  1 6448276 172628   8612 190928 11292 20960 12524 20960 2770 1867  0  1 91  8  0
 0  1 6431380 154972   8612 190920 17280    0 17280     0 1927 1883  0  1 94  6  0
 0  1 6438548 162280   8612 189880 12596 19152 12596 19152 1633 1492  0  1 95  5  0
 0  1 6445912 172372   8580 189316 11516 18348 11564 18348 1568 1394  0  1 94  5  0
 0  1 6432088 158260   8580 189320 14272    0 14384    32 1666 1631  0  0 93  6  0
 0  1 6463124 187980   8496 187748 9800 40864 10088 40940 1523 1192  0  1 88 11  0
 0  2 6451604 178720   8452 185084 71124 59952 71144 59952 4223 5210  1  2 92  6  0
 0  1 6443156 170160   8452 184300 30976 22040 31252 22040 2464 2698  0  1 90  9  0
 0  1 6436756 163104   8452 184264 7308    0  7308     0 1117 1256  0  0 96  3  0
 0  2 6453884 181248   8452 182512 11628 28972 11748 28972 1530 1344  0  1 93  6  0
 0  1 6450812 178224   8452 182728 3012    0  3116   840  606  563  0  0 92  7  0
 1  1 6441340 168964   8460 183108 9504    0  9816    60 1117 1096  0  0 90  9  0
 0  1 6440596 173516   7980 182952 18804 17604 19012 17604 2088 2072  0  1 93  6  0
 0  1 6423444 156872   7980 183016 16896    0 16896     0 1765 1792  0  1 94  5  0
 0  1 6445716 181316   7644 181208 6352 28560  6352 29052 1152  848  0  1 92  7  0
 0  1 6450840 190136   7364 179524 29608 34444 29608 34444 2432 2547  0  1 94  5  0
 0  1 6430360 168968   7364 179680 21272    0 21272     0 1940 2463  0  1 95  5  0
 0  2 6419608 158376   7372 179740 11076    0 11160    76 1213 1333  0  0 92  8  0
 0  1 6425960 164928   6872 179356 12880 19948 12880 19948 1579 1469  0  1 93  6  0
 0  2 6471572 214572   6416 176668 12824 58068 12824 58068 1532 1395  0  1 91  8  0
 0  1 6452884 196176   6416 176680 18772    0 18772     0 1593 1847  0  0 95  5  0
 0  1 6427796 170976   6416 176676 25180    0 25180     0 1942 2272  0  1 94  5  0
 0  2 6428052 160636   5068 174420 53860 54212 53960 54280 3354 4123  0  2 93  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6484116 237188   4948 168724 4592 60440  4592 60440 1351  772  0  1 92  7  0
 0  1 6471060 223896   4948 168736 13256    0 13256     0 1449 1586  0  0 95  4  0
 0  1 6454932 208020   4948 168720 16036    0 16036     0 1597 1688  0  0 95  5  0
 0  1 6434452 187356   4948 168736 20684    0 20684     0 1798 2020  0  1 94  5  0
 0  2 6425236 175560   6484 170184 9604    0 12544     0 1729 1731  0  0 89 11  0
 0  1 6417300 163312   7292 172820 8020    0 11508     0 1714 1465  0  1 92  7  0
 0  3 6439828 177888   7504 173164 10724 33104 12628 33104 2205 1653  1  1 89  9  0
 0  1 6436808 175368   6856 172316 37140 34480 37160 34480 2658 3060  0  1 94  4  0
 0  1 6417300 162516   6696 170604 49960 30644 50032 30644 3106 3795  0  1 94  5  0
 0  1 6422676 168620   6556 169640 12964 17848 13684 17848 2162 1779  0  1 92  7  0
 0  2 6406292 152784   6564 170272 16624    0 16812   892 1533 1657  0  0 86 14  0
 0  1 6430612 181552   6388 168460 10612 35212 10612 35468 1442 1199  0  1 96  4  0
 2  1 6403220 154068   6236 168028 29224 1656 29224  1656 2205 2576  0  1 94  5  0
 0  1 6413460 158100   6200 167580 16512 26572 16512 26572 1625 1718  0  1 95  4  0
 0  1 6409620 160032   5884 167064 22180 18536 22604 18536 1948 2031  0  1 92  7  0
 0  2 6419092 173436   5736 164832 36208 45756 36208 45812 2441 2726  0  1 90  9  0
 0  1 6405880 159072   5688 163784 53320 40252 53320 40288 3215 3956  0  1 96  2  0
 1  0 6407060 168160   5648 162848 34472 35524 34472 35524 2626 2885  0  1 94  5  0
 0  3 6407316 167396   5600 161724 31520 31200 31520 31200 2414 2546  0  1 92  7  0
 0  2 6406292 166128   5616 162800 1264    0  2240   532  742  481  0  0 87 12  0
 1  2 6417276 170088   5564 162048 33608 44500 34064 44516 3076 2953  1  1 92  6  0
 0  1 6413972 173796   5544 163000 24360 20880 25380 20880 2255 2316  0  1 92  7  0
 0  1 6390676 153620   5268 162320 50636 27248 50636 27248 2905 3804  1  1 94  4  0
 0  2 6396552 156644   4932 162896 35724 41356 37712 41356 2278 2819  0  1 92  6  0
 0  3 6410644 166912   4860 167040 3660 18068  7940 18800  906  784  0  1 91  9  0
 0  3 6409108 161960   5004 170900 1884    0  5980    76 1190  796  0  0 82 17  0
 0  2 6410900 166740   4128 168348 52516 53992 53204 53992 3926 3996  1  2 92  5  0
 1  1 6403732 162960   4032 168304 41292 34140 41304 34140 2325 3142  0  1 93  5  0
 0  1 6397516 164300   3936 168364 35312 28776 35660 28776 2427 2865  0  1 93  6  0
 0  1 6421396 185744   3736 167948 14268 38364 14268 38364 1555 1678  0  1 92  7  0
 0  1 6420628 184980   3744 167948 1012    0  1092    60 1089 1054  0  0 90 10  0
 0  1 6416532 180696   3744 168028 5128    0  5128     0 1886 2468  0  0 94  6  0
 0  2 6409876 172128   3900 168012 9176    0  9684     0 1571 1935  0  0 95  5  0
 0  1 6405524 164480   3952 169424 5544    0  6572     0 1152 1315  0  0 93  7  0
 1  0 6393492 152636   3952 169412 12088    0 12140     0 1473 1769  0  0 96  3  0
 0  2 6407164 166992   3860 169344 4972 19432  5068 20328 1216  991  0  1 95  4  0
 0  1 6395388 159188   3864 169484 8940    0  8944   164 1270 1348  0  0 94  5  0
 0  1 6389500 152716   3864 169248 7076    0  7144     0 2316 3081  0  0 92  7  0
 0  3 6402708 164812   3804 169276 6548 18068  6548 18124 1007 1234  0  0 91  8  0
 0  1 6392724 154700   3804 169252 10496    0 10496     0  937 1321  0  0 95  5  0
 1  0 6401428 161984   3728 169048 10440 20624 10440 21132 1523 1418  0  1 95  4  0
 0  1 6403732 170804   3676 169016 11232 15100 11232 15100 1625 1522  0  1 94  5  0
 0  1 6395540 161716   3676 168856 9788    0  9788     0 1787 2124  0  0 95  5  0
 0  1 6403732 167764   3636 168488 16292 23900 16292 23900 1763 1824  0  1 95  4  0
 0  1 6403856 168520   3636 168532 11404 12284 11408 12284 1448 1366  0  1 95  5  0
 0  2 6403800 169504   3624 168316 16372 16540 16372 16580 1679 1769  0  1 93  6  0
 0  0 6389976 155644   3624 168244 13752    0 13752     0 1063 1294  0  0 92  7  0
 1  0 6407132 176560   3332 167676 21200 38844 21200 38844 2222 1973  0  1 93  5  0
 0  1 6382044 152116   3332 167564 24360    0 24360     0 1929 2179  0  1 94  5  0
 0  2 6395028 159676   3224 166792 20420 34680 20420 34680 1922 1894  0  1 93  6  0
 0  1 6391584 159328   3192 167120 24688 21404 25324 21404 2032 2154  0  1 92  7  0
 0  2 6403784 168400   3160 166508 25028 37248 25308 37712 1971 2077  0  1 91  7  0
 0  1 6417044 179992   3024 163896 59856 72784 60032 72784 4088 4349  1  2 93  4  0
 0  2 6394004 168612   2992 164660 51780 29080 53388 29080 3240 3830  0  1 91  8  0
 0  2 6407828 172180   2992 165004 11028 24448 11652 24448 1508 1338  0  1 95  4  0
 0  1 6398356 160964   3000 165708 9776    0 10188    60 1651 1694  0  1 90 10  0
 0  2 6393748 166948   2984 165232 28508 23496 28828 24196 2825 2614  0  1 94  5  0
 0  3 6407828 172492   2984 164556 16596 30984 16860 31268 1693 1549  0  1 92  7  0
 0  1 6400208 162916   2984 164084 51988 44048 51988 44048 2763 3783  0  1 94  5  0
 0  1 6389140 162940   2940 164420 24432 13340 24820 13340 2013 2295  0  1 94  5  0
 0  3 6388116 168224   2936 164168 17596 16508 17712 16596 1778 1872  0  1 90  9  0
 0  1 6390420 162588   2928 163852 39136 41156 40048 41156 2902 3256  0  1 91  7  0
 0  1 6394772 166400   2792 163220 38292 42756 38292 42756 2717 2931  0  1 93  5  0
 0  1 6384532 160864   2792 163080 26404 16112 26404 17144 1837 2293  0  1 94  5  0
 1  0 6379156 164392   2680 162100 43532 37836 43532 37836 2911 3417  0  2 94  4  0
 0  2 6394260 167424   2568 160504 42192 56972 42416 56972 3342 3359  0  2 91  7  0
 0  2 6389116 169440   2576 160504 27276 21728 27276 21800 1815 2249  0  1 91  8  0
 0  1 6410132 187324   2548 158560 18224 39148 18224 39148 1642 1930  0  1 90  8  0
 0  1 6391444 183040   2544 156788 51028 32400 51028 32400 3655 3746  0  2 94  4  0
 0  1 6430868 222388   2412 152516 34748 73860 34748 73860 2370 2654  0  2 92  6  0
 0  4 6419348 208452   3840 153900 11948    0 14796     0 1613 2049  0  0 90  9  0
 0  2 6412948 196952   5220 155712 6372    0  9440     0 1481 1516  0  1 92  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 6384788 167688   5228 156844 28096    0 29248   488 2077 2516  0  1 91  8  0
 0  3 6382484 166340   5412 157404 22328 20052 23216 20052 2060 2208  0  1 88 11  0
 1  3 6403732 172640   5664 156988 16712 37828 17704 38176 2254 1780  0  1 85 14  0
 0  1 6396820 178436   5656 156184 35032 27908 35032 28104 2379 2799  0  1 90  8  0
 0  4 6373524 155584   5664 156492 23620    0 24092    72 1851 2115  0  1 89 10  0
 0  1 6394004 168688   5660 156420 37556 57572 38376 57572 2982 3242  0  2 91  7  0
 1  0 6370708 154828   5660 155896 49232 26284 49376 26284 2817 3608  0  1 95  3  0
 0  1 6388884 169948   5656 155312 37932 55908 37932 55908 2627 2962  0  2 93  5  0
 0  1 6371220 153144   5656 155676 36680 18816 37220 18816 2372 2936  0  1 95  4  0
 0  1 6374292 160168   5652 155004 49804 52748 49976 52748 3201 3792  0  2 92  5  0
 0  1 6366844 155300   5660 156304 23844 16308 25544 16360 1932 2153  0  1 91  8  0
 0  2 6389396 172940   6052 162828 2200 24776  9348 24776 1393 1169  0  1 89 10  0
 0  1 6384532 159080   6188 171376 5076    0 13624     0  903 1115  0  0 94  6  0
 0  1 6392468 163176   6180 170720 28220 36368 28548 36368 2361 2528  0  1 93  5  0
 0  3 6474900 247336   4084 164296 15052 97392 15056 97392 1708 1409  0  2 81 17  0
 0  1 6458004 242212   5764 165348 16960  124 19576   124 1893 2057  0  1 93  6  0
 1  2 6381972 168124   5768 164980 92920 16948 92920 17004 4315 6491  0  2 94  4  0
 0  1 6382740 165864   5504 164592 35380 35480 35664 35480 2776 3473  0  1 93  5  0
 0  2 6381460 165580   5336 163664 33580 32708 33580 33376 2480 2779  0  1 92  6  0
 0  2 6414996 192228   4764 162116 14568 47916 14568 48344 1537 1290  0  1 92  7  0
 0  1 6381460 159524   4780 162532 33536   12 33900    12 2212 2815  0  1 93  6  0
