wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4 6374292 177324   3456 153984 47520    0 50452    72 2857 3769  0  1 92  6  0
 0  1 6359488 160196   3532 154760 51436 37124 52792 37124 3689 4012  1  2 90  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6365332 153140   3684 155812 16804 22440 18360 22440 2044 1795  0  1 92  7  0
 0  1 6354580 153132   3608 155276 65960 55304 66008 55304 4270 4810  1  2 93  4  0
 0  3 6355860 153808   3604 156056 22432 23668 23200 24244 2261 2005  0  1 91  7  0
 0  1 6363540 155352   3592 155836 36360 44108 36600 44108 3003 2938  0  1 92  6  0
 0  2 6355860 151328   3600 155604 7800    0  7924   676 1170 1105  0  0 88 12  0
 0  1 6351764 151572   3600 155168 67192 63312 67304 63312 4707 4893  1  2 91  6  0
 0  1 6360468 156304   3600 155128 51832 60380 51936 60380 3507 3877  0  2 94  4  0
 1  0 6351764 149752   3600 154548 54496 45532 54572 45532 3543 3999  0  2 93  4  0
 0  1 6357908 153572   3600 154764 36116 42464 36520 42464 3100 2983  0  2 93  6  0
 0  4 6385272 173260   3608 152692 48984 76264 48984 76648 3702 3754  0  2 90  7  0
 1  0 6346104 150492   3608 152988 39192   96 39332   376 2186 3073  0  1 84 15  0
 1  1 6408852 214388   1580 149864 39212 101840 39364 101840 3246 3231  0  2 89  9  0
 0  1 6381092 183584   1288 149164 64500 36872 64928 36872 3455 4653  0  2 91  7  0
 0  1 6344852 155880   1268 149020 71592 34868 71704 34900 4186 5216  0  2 94  4  0
 0  1 6351764 157376   1244 148364 62852 69360 62852 69360 4347 4659  1  2 93  4  0
 0  2 6341536 151832   1252 148196 57788 47740 57788 47780 3701 4228  1  2 93  4  0
 0  2 6359188 153588   2604 148276 10940 28608 13232 28608 1364 1367  0  1 84 15  0
 0  3 6361492 163572   3992 150936 13408 15788 17612 15788 2730 1959  0  1 88 11  0
 1  1 6351508 153704   4000 152284 52912 42956 54820 42956 4024 4251  1  2 90  8  0
 0  2 6357396 155200   4380 153184 20868 26964 22180 26964 2222 2059  0  1 91  8  0
 1  1 6352020 151420   4500 153720 46748 41064 47628 41064 3762 3658  1  2 92  5  0
 0  2 6364564 152176   4500 153452 36452 49084 36472 49640 2773 2900  0  2 90  8  0
 0  5 6353300 151812   4512 152984 29248 18224 29468 18404 1918 2343  0  1 86 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6353044 152500   4512 153384 54772 54448 55476 54448 4167 4249  0  2 90  7  0
 0  1 6343060 147224   4512 152632 58440 48376 58604 48376 3974 4309  1  2 93  4  0
 0  1 6343060 145776   4512 151904 48132 48080 48532 48080 3609 3739  0  2 93  5  0
 0  1 6362516 170748   3788 149760 40468 59224 40672 59224 3195 3181  0  2 92  6  0
 0  5 6358420 166528   2984 149428 39756 35580 40068 36296 2497 2984  0  2 88 10  0
 0  2 6354068 159480   2984 153212 4576    0  8556     0  987  855  0  0 87 13  0
 0  2 6347156 150156   1808 154392 8740    0 15588     0 1521 1310  0  1 93  6  0
 0  4 6364820 150384   2792 160640 4908 22536 12920 22544 1964 1653  0  1 87 12  0
 0  2 6359444 150352   3868 163756 5252    4  9300     4 1352 1080  0  0 93  7  0
 0  1 6361492 148328   4672 167096 12536 14356 16676 14528 2160 1569  0  1 89  9  0
 0  2 6368660 150816   4780 167572 16740 23844 18260 23896 2101 1737  0  1 91  8  0
 1  0 6359956 147792   4532 166820 72744 64008 73528 64008 5122 5407  1  3 92  5  0
 1  0 6359188 148540   4532 165572 46204 45416 46248 45416 3578 3458  0  2 94  3  0
 0  1 6364564 153904   4532 164476 51648 57116 52476 57116 3771 4028  1  2 93  4  0
 0  1 6357652 147368   4532 163080 40504 33788 40504 34480 2912 3157  0  2 95  3  0
 0  1 6357908 152116   3980 159048 67444 67444 67672 67444 4110 4845  0  2 94  4  0
 0  1 6342384 142800   3716 158808 61320 45744 61836 45744 4089 4492  0  2 94  4  0
 0  1 6348476 146572   3356 157880 34260 40492 34260 40564 2651 2684  0  2 89  9  0
 0  1 6342088 142288   2436 155568 69212 62596 69212 62608 4646 4970  1  3 93  4  0
 0  1 6362772 169716   1776 153316 50240 70880 50292 70880 3909 3729  0  2 93  4  0
 1  0 6332308 140784   1556 151680 74144 43984 74244 43984 4514 5553  1  2 93  5  0
 0  1 6360724 170836   1236 150272 32256 60696 32880 60696 2727 2713  0  2 90  7  0
 0  1 6337940 147140   1236 148720 81156 58240 81156 58240 4432 5678  1  2 94  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4 6376084 175104   2204 147428 22800 61108 25620 61108 2380 2143  0  2 87 11  0
 0  3 6391192 198628   3260 150848 4328 19284  8468 19284 1825 1508  0  1 84 15  0
 2  2 6367636 164684   3388 150868 55724 31756 60916 31756 3755 4469  1  2 91  7  0
 0  3 6434452 238932   3652 152468 2920 69696  4688 69696 1924 1194  0  1 80 19  0
 0  2 6386324 188240   4052 154084 48208    0 50264   672 3302 3974  1  1 89 10  0
 0  5 6395468 184452   4044 151448 58332 67296 58412 67348 3241 4101  0  2 89  9  0
 0  3 6403268 208048   4044 153188 1848 9644  3704  9644 1182  843  0  1 84 15  0
 1  0 6337940 142772   3956 153548 96088 30776 96220 30836 4819 6788  1  2 94  4  0
 1  2 6336916 141260   3528 152940 65556 64388 65556 64488 4925 4806  1  3 94  3  0
 0  1 6336404 140252   3312 152936 38916 38492 38916 38928 3175 3019  0  2 93  5  0
 0  1 6373888 168940   3216 151408 54732 92172 54756 92172 4160 4072  0  3 92  5  0
 0  2 6368148 162876   2168 150240 75100 69308 75140 69308 4148 5430  1  3 94  3  0
 0  2 6399380 199456   1908 147752 35488 66772 35712 66824 2633 3022  0  2 93  5  0
 0  1 6363796 172476   1896 146892 78136 42568 78148 42568 4060 5427  1  2 93  5  0
 0  2 6364052 176760   1892 146332 56976 56736 57312 56736 3558 4096  0  2 93  5  0
 0  1 6363796 174744   1892 145460 67960 68020 67960 68020 4373 4789  1  2 92  5  0
 0  2 6363028 176736   2648 146920 29120 28360 31708 28360 2096 2405  0  1 92  7  0
 0  3 6374036 172908   3548 149192 20032 30852 25920 30852 2160 2072  0  1 91  8  0
 0  2 6410900 203652   3560 151788 2112 38908  4484 39080 1458 1055  0  1 84 15  0
 1  1 6364308 167088   3560 151656 73300 26412 73896 26412 4030 5320  1  2 93  5  0
 0  2 6377876 172136   3836 152040 14992 28784 16316 28784 1681 1617  0  1 90  9  0
 0  1 6369940 168356   4108 152228 56228 48160 57060 48160 3772 4207  1  2 92  5  0
 0  2 6380692 175844   4108 151500 53932 64492 54036 64492 3194 3942  0  2 92  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 6352276 152400   4116 151116 61372 32828 61596 32880 3383 4424  0  1 91  8  0
 1  0 6360212 159000   4072 148288 63380 71212 63560 71212 3626 4870  0  2 91  7  0
 1  1 6366356 169000   4052 147596 60992 66660 60992 66660 3768 4336  0  2 92  6  0
 0  3 6397332 202628   3248 148152 23912 54976 25452 55564 2559 2303  0  2 83 15  0
 0  3 6371260 172244   2812 146128 66036 40116 66508 40224 3344 4806  0  2 91  7  0
 0  2 6375060 180004   2532 145776 49744 53404 49768 53484 2985 3702  0  2 93  5  0
 0  2 6359700 175712   3400 145708 32692 17084 34672 17084 2097 2626  0  1 93  5  0
 0  1 6362516 170868   4256 147304 33832 36912 37052 36912 2920 2912  0  1 90  9  0
 0  2 6376596 184216   3980 146572 48072 62168 48796 62172 3723 3707  0  2 92  5  0
 1  0 6360976 157992   3968 145828 56500 40780 56540 41220 2980 4072  0  2 93  5  0
 0  2 6362004 165552   3900 148196 12496 13812 15076 13812 1612 1510  0  1 89 11  0
 0  1 6383508 187972   3596 147024 30512 51512 31552 51512 2747 2554  0  2 93  6  0
 0  3 6381716 180160   3604 146908 40504 38620 40920 38680 2515 3089  0  1 87 11  0
 0  1 6365392 168064   3604 144108 85496 69144 85700 69144 4917 6024  1  2 93  4  0
 0  1 6382996 187004   3604 144216 18152 35840 20016 36188 2386 1672  0  1 88 11  0
 0  1 6359700 164820   3260 142516 76148 52660 76148 52660 4563 5414  0  2 94  3  0
 2  0 6343060 156756   2892 141788 69880 53156 69956 53152 3794 4973  1  2 94  3  0
 1  0 6370708 182680   2332 141104 20216 47852 20292 47856 1823 1758  0  1 94  5  0
 0  3 6373012 179640   2268 140808 34048 36388 34168 36456 2070 2532  0  1 90  8  0
 0  2 6367636 170544   2268 146076 5720    0 11196     0 1180 1084  0  0 90  9  0
 0  2 6359188 157716   2268 153300 9052    0 13800     0 1694 1344  0  0 92  7  0
 0  3 6356116 169064   1504 152160 13924 10632 14644 10644 2171 1583  0  1 89 10  0
 0  3 6347924 154912   2564 154116 12276    0 14024     0 1870 1836  0  0 89 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 6373268 172836   2980 154060 9024 31616  9952 31616 1785 1350  0  1 88 11  0
 1  1 6382740 173324   3228 159676 18000 27264 24228 27264 1954 1916  0  1 90  9  0
 1  1 6372756 169576   3228 158568 54812 44844 55016 44844 3205 4009  0  2 95  3  0
 0  1 6369428 161496   3224 158196 42268 38928 42360 38928 2601 3160  0  1 94  5  0
 0  2 6390164 180640   3208 156632 55188 75856 55272 75856 3066 3992  0  2 93  5  0
 0  1 6387408 180128   3204 155904 49492 46324 49684 46324 3054 3639  0  1 94  4  0
 0  3 6405524 194768   2888 154396 46484 64752 46696 64760 2697 3435  0  2 89  9  0
 0  2 6379668 174388   3028 155180 26156   96 27064   584 1844 2287  0  1 89 10  0
 0  2 6394772 182964   2680 153164 56544 71964 56816 71964 3505 4072  0  2 91  7  0
 1  0 6370708 172356   2488 151792 60780 36536 60812 36536 3333 4422  0  2 95  3  0
 0  2 6422676 231828   2008 147400 31816 83872 31944 83872 2153 2393  0  2 89  9  0
 0  1 6357396 164740   2940 148032 65632    0 67224     0 3626 5153  0  1 93  5  0
 0  2 6369172 170016   2588 147192 61840 73504 62560 73504 3714 4541  0  2 93  4  0
 0  1 6402452 213392   2544 144800 29652 63072 29652 63096 2267 2280  0  1 88 10  0
 0  1 6355084 166324   2544 144800 80884 33360 81284 33360 4523 6148  1  2 94  4  0
 1  0 6345364 160576   2544 144540 47752 37892 48032 37892 2887 3539  0  2 92  6  0
 1  1 6358676 167396   2544 143840 43592 56816 43820 56816 2765 3280  0  2 94  4  0
 0  1 6352276 165900   2440 143712 57144 50544 57176 50544 3289 4211  0  2 94  4  0
 0  2 6363284 178460   2424 143208 41688 52860 41816 52860 2455 3138  0  1 93  6  0
 0  1 6369604 178004   2424 142916 50736 57052 50756 57052 3062 3745  0  2 93  5  0
 0  1 6366276 175484   2420 142628 56472 53016 56548 53016 3352 4045  0  2 95  3  0
 0  2 6362004 178004   2412 142488 54272 50232 54440 50232 3185 3997  0  2 93  5  0
 0  2 6357908 171792   3080 145620 4228    0  7960     0 1096  870  0  0 91  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 6353556 158608   4032 150968 4548    0 10892     0 1559 1177  0  0 90 10  0
 1  5 6417300 220536   4280 150856 3008 66812  7216 66812 1562  960  0  1 77 22  0
 0  2 6449300 250444   4280 153756 3000 34732  6016 34732 1792 1469  0  1 76 22  0
 0  5 6421908 220952   4408 155796 27452    0 29960     0 2162 2547  0  1 92  7  0
 0  2 6417044 213644   4568 158580 5344    0  7936     0 1398 1204  0  0 86 14  0
 0  2 6387860 182356   4844 159364 29248    0 30296   668 2491 2733  0  1 90  9  0
 0  2 6376084 161488   4844 158956 54420 42560 54856 42664 3216 3994  0  1 95  3  0
 0  2 6370196 153928   4844 160768 5968    0  7660     0 1825 1470  0  0 87 12  0
 0  2 6375316 169624   4844 160760 9640 14212  9852 14212 2791 1984  0  1 84 14  0
 0  2 6365844 158008   4844 160676 11660    0 11660     0 2353 2550  0  1 91  8  0
 1  4 6415668 209164   2676 155980 7000 56016  7256 56072 2431 2459  0  1 88 10  0
 0  2 6468244 256980   2676 156280 1620 54136  1696 54180 1168 1326  0  1 83 16  0
 0  2 6460820 252012   2676 156372 8272    0  8364     0 1983 2143  0  1 92  7  0
 0  1 6451604 242412   2676 156304 10032    0 10068     0 2054 2257  0  1 92  7  0
 0  2 6371680 168324   2656 156268 93320 13584 93320 14276 4453 6565  1  2 94  3  0
 1  0 6362948 160488   2608 155320 48740 39720 48740 40020 3708 3649  0  1 92  6  0
 1  2 6385984 170324   2580 154320 23276 45716 23344 45800 1837 1845  0  1 87 11  0
 1  0 6366668 160528   2328 154132 59240 39736 59312 39736 3191 4278  0  2 93  5  0
 0  1 6380076 180396   2064 153280 41672 55588 41692 55588 3010 3148  0  2 92  6  0
 0  2 6389124 185168   2208 152488 30084 38884 31332 38884 2003 2484  0  1 85 14  0
 0  2 6380692 170244   2168 154072 34932 26440 36912 26440 2627 2947  0  1 91  7  0
 0  2 6360724 154612   2660 155064 28276 8276 29756  8276 2107 2458  0  1 93  6  0
 0  1 6388160 185552   2224 154364 59712 87260 60140 87260 4079 4409  0  2 90  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 6356884 154540   2188 153740 67100 35588 67356 35588 3715 4813  0  2 94  4  0
 1  0 6365148 160660   2168 154212 46836 54756 47524 54756 3166 3645  0  2 90  8  0
 0  4 6394516 183676   2176 153960 27352 57084 27988 57140 2508 2390  0  1 88 11  0
 0  2 6394516 185504   2168 153876 53660 53128 54356 53128 3374 4097  0  2 89  9  0
 2  2 6365588 155516   2168 155248 28864    0 30040   944 1881 2435  0  1 91  8  0
 0  3 6391188 175424   2112 154084 48872 74364 48952 74444 3506 3637  0  2 92  5  0
 1  0 6362772 162848   2104 154744 44996 16452 45392 16452 2811 3461  0  1 89  9  0
 1  2 6376596 175204   2072 153800 51384 65496 51556 65552 4253 3914  1  2 93  5  0
 0  1 6373268 165628   2072 153536 52880 49204 52964 49204 3196 3871  1  2 89  9  0
 0  2 6364308 156532   2044 153888 48092 38908 48780 38908 3206 3591  0  2 94  5  0
 1  2 6428644 224092   1804 156036 6200 70328 11112 70360 2358 1392  0  1 88 11  0
 0  2 6423524 213248   1804 160952 5468    0 10252     0 1104 1063  0  0 90  9  0
 0  2 6415588 200224   1804 162084 13348    0 14172     0 1651 1559  0  0 92  7  0
 0  3 6406372 186852   1804 162692 12496    0 13176     0 1701 1509  0  1 93  7  0
 1  0 6393748 170740   1908 167928 28036 14948 33556 14948 2188 2501  0  1 93  6  0
 0  6 6444436 221888   1352 160736 19132 69652 19232 69764 1615 1614  0  1 80 19  0
 0  4 6485652 263680   2560 161880 1204 42900  3492 43252 1308 1021  0  1 79 20  0
 0  2 6482068 256964   4072 163412 3896    0  6912     0 1495 1200  0  0 89 10  0
 1  0 6448788 220652   4520 165772 33204    0 35996     0 2234 2793  0  1 94  5  0
 0  1 6386580 165132   4644 166340 98300 35588 99524 35588 5037 7035  1  2 93  4  0
 0  1 6378900 160700   4644 166088 47192 39520 47532 39520 3174 3758  0  2 91  7  0
 0  3 6377508 152344   4652 165412 41412 40264 41412 40372 2655 3070  0  1 90  8  0
 0  2 6391956 174772   4652 164656 36592 50584 36780 51272 2771 2890  0  2 92  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6394260 179568   4652 164800 24768 27608 25600 27604 1966 2287  0  1 89  9  0
 1  1 6384020 168204   4652 163804 57544 47208 57664 47212 3454 4211  1  2 94  4  0
 0  1 6370452 157108   4652 163448 42596 28792 42880 28792 2651 3156  0  1 91  8  0
 0  2 6403220 183496   4412 160456 44176 77000 44908 77000 3730 3378  0  2 91  7  0
 1  4 6385556 170536   4236 159784 53344 35544 53708 35616 3150 3986  1  1 91  8  0
 0  1 6373012 160928   3672 156700 67992 54904 68360 54904 3958 4964  0  2 90  7  0
 1  0 6374244 161188   3156 155552 38224 39936 38224 40540 3119 2960  0  2 92  6  0
 2  0 6357484 152076   2840 154928 67396 50676 67396 50676 4136 4893  1  2 93  4  0
 0  2 6387860 178836   2056 152440 32512 62776 32512 62776 2300 2452  0  2 89  9  0
 0  1 6401684 199476   1484 150416 51396 64984 51396 64984 3461 3753  0  2 92  6  0
 1  0 6362004 159668   1544 150416 39716    0 39768    72 2263 2993  0  1 93  6  0
 0  1 6370168 179796   1544 148404 68188 76192 68252 76192 4184 4875  0  2 94  3  0
 1  0 6350740 156636   1428 147092 75524 56084 75568 56148 3829 5356  0  2 94  4  0
 0  1 6434452 235520   2032 144988 10756 94488 11692 94488 2675 1454  0  2 92  6  0
 0  0 6360852 166716   2032 144892 106092 32496 106340 32496 5069 7351  1  2 94  3  0
 1  1 6351912 155652   2032 144352 68392 59308 68456 59308 3913 4860  0  2 93  5  0
 1  1 6351508 161236   2032 144060 63636 63452 63636 63452 3786 4547  0  2 94  3  0
 0  1 6377620 188444   2024 143604 51844 77860 51996 77860 3120 3759  0  2 92  5  0
 0  1 6377364 178640   2020 143220 66596 66676 66700 66676 4264 4747  0  2 95  2  0
 2  0 6345364 160772   2020 143560 66448 34164 66620 34164 3433 4679  0  2 95  3  0
 0  2 6361236 166008   2020 143148 59512 75376 59572 75376 4468 4325  0  2 93  5  0
 0  2 6373012 176316   2020 142808 62688 74400 62720 74400 4036 4505  0  2 94  4  0
 0  1 6362260 173796   2020 142908 47412 36500 47656 36500 2698 3411  0  1 92  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6352532 168276   2020 142936 75028 65328 75120 65328 4414 5297  1  2 93  4  0
 0  2 6371988 188964   2016 142824 52396 71560 52532 71560 4022 3779  0  2 93  5  0
 0  2 6350228 166276   2692 144484 44408 22604 47052 22604 2841 3494  0  1 91  7  0
 0  2 6345108 153400   3676 149968 5080    0 11360     0 1483 1177  0  0 89 10  0
 2  3 6415764 223008   3800 149480 1696 72444  3672 72444 1363 1041  0  1 74 25  0
 0  3 6358676 161652   4068 152072 57724    0 60328     0 3666 4672  1  1 89  9  0
 0  1 6390676 179804   4340 153988 8452 40656 10780 40656 1808 1386  0  1 88 11  0
 0  1 6441108 231204   4340 151656 40440 90680 40512 90680 3056 3112  0  2 92  6  0
 1  2 6374036 169544   4348 152304 83020 15968 83676 16024 4550 6155  1  2 93  5  0
 0  1 6356372 152880   4348 152952 17560    0 18148   740 1539 1762  0  0 89 11  0
 0  2 6386324 183696   4340 152904 43268 73268 43928 73268 4258 3367  0  2 89  8  0
 1  1 6389652 187940   4304 152392 51716 55060 52068 55060 3597 3850  0  2 92  6  0
 0  2 6404600 205060   3812 151180 38664 53428 38664 53960 3024 3302  0  2 91  7  0
 0  1 6355348 155896   3448 150812 83140 33840 83140 33940 4189 5853  1  2 95  3  0
 0  2 6366460 164716   2640 150388 35500 46288 35500 46356 3071 2678  0  2 90  8  0
 0  1 6350740 158684   2188 149676 71720 56152 71720 56152 3967 5036  0  2 91  6  0
 0  2 6401816 207100   1316 146244 34176 85120 34188 85120 2870 2836  0  2 88 10  0
 0  1 6349204 168032   1872 146024 77740 25096 78496 25096 4114 5688  0  2 91  7  0
 1  0 6400840 212636   1868 144064 30860 82208 31344 82208 2992 2817  0  2 91  7  0
 1  2 6385480 191980   2820 147468 15448    0 19740     0 1638 1679  0  1 94  6  0
 1  2 6365648 182828   3884 143856 39180 19428 43692 19428 2999 3326  0  1 92  7  0
 0  3 6435528 249020   3884 145772 4740 74776  6532 74776 1697 1146  0  2 85 13  0
 0  7 6430664 241356   4148 149516 4920    0  9128     0 2012 1535  0  0 88 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 6411720 217912   4528 152276 19420    0 22296     0 2443 2231  0  1 88 11  0
 0  3 6406088 204272   4528 160176 5980    0 13880     0 1369 1167  0  0 92  8  0
 0  5 6403784 196932   5588 162280 2320    0  5452   880 1068  901  0  0 75 25  0
 0  3 6400712 191752   6664 165304 3276    0  7460     0 1392 1144  0  0 76 23  0
 0  3 6391752 181404   6664 169872 9356    0 10916     0 1835 1463  0  0 88 11  0
 0  3 6385864 169448   6824 170260 9700    0 10260     0 1881 1586  0  1 86 13  0
 0  4 6379976 158848   6824 170888 9432    0 10012     0 1484 1515  0  0 89 11  0
 1  3 6388372 158572   6836 171204 5880 13080  6744 13144 1369 1232  0  1 82 17  0
 0  5 6390584 166544   6836 171756 1756 4208  3640  5408 1103  762  0  0 84 16  0
 0  8 6388024 161252   6836 174196 4112    0  6332     0 1421 1605  0  0 82 18  0
 1  0 6379856 161804   6068 168132 25068 16836 28320 16836 2891 2753  0  1 85 14  0
 0  3 6389652 167956   6096 168540 17996 27712 18828 28224 2218 1979  0  1 87 12  0
 0  3 6385556 160704   6252 170512 4140    0  6500   108 1652 1100  0  0 87 13  0
 1  2 6396812 172956   6144 169964 39340 50884 39520 50884 3903 3259  0  2 89  9  0
 0  2 6406120 174208   5828 168656 54048 63584 54260 63584 3681 4087  0  2 93  4  0
 0  2 6404992 177744   5264 167556 73712 72352 73712 72352 4354 5220  0  2 93  4  0
 0  1 6377108 160592   4976 167068 63316 35592 63532 35592 3530 4577  1  2 93  5  0
 1  0 6373524 153316   4616 167468 40008 36232 41384 36284 3170 3155  0  1 89  9  0
 0  1 6401172 179516   3996 165588 42248 69508 42600 69508 2960 3306  0  2 91  7  0
 0  3 6382800 160656   3396 163172 62668 44264 63300 44264 4226 4766  1  2 91  6  0
 0  2 6388116 168640   3368 163600 30556 35660 31320 36292 2808 3077  0  1 88 10  0
 0  1 6380436 167940   3232 163624 21188 13760 21496 14360 2233 1966  0  1 88 10  0
 0  3 6414740 203472   2392 161276 35028 69280 35044 69352 2710 2714  0  2 85 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 6366868 155980   3204 162300 48180    0 49948     0 2676 3616  0  1 89  9  0
 1  0 6372756 163004   3032 161032 61804 67852 61932 67852 3972 4622  1  2 93  4  0
 0  2 6380436 168280   3108 160236 47528 55064 47988 55064 3419 3676  0  2 92  5  0
 0  1 6396052 181612   2996 159524 54720 70540 55044 70540 3714 4105  0  2 90  7  0
 0  2 6398356 182108   2948 159220 32356 34712 32656 34712 2897 2844  0  1 89 10  0
 0  6 6390932 179176   3768 160556 38588 30832 41028 30888 2750 3227  0  2 89  9  0
 0  3 6385300 167416   4060 164820 6656    0 10500     0 2250 1531  0  1 89 10  0
 2  2 6379668 152924   5516 171684 7500 1964 15260  2100 2173 1627  0  1 90  9  0
 0  4 6415064 184848   5488 169876  748 36008  1828 37040 1628  811  0  1 85 14  0
 1  1 6381460 167896   5408 165432 80632 46928 80712 46928 5243 5780  1  2 92  5  0
 0  2 6391700 172960   5328 162344 28004 38128 28304 38216 2237 2368  0  1 88 11  0
 0  1 6364052 155792   4980 158624 78420 50660 78500 50660 4259 5635  1  2 92  5  0
 2  2 6379412 164156   4124 155044 48368 63688 48816 63688 3137 3642  0  2 93  5  0
 0  1 6378900 175716   3872 153084 48464 47952 48464 47952 2854 3591  0  2 93  5  0
 0  2 6398356 188584   3380 151344 26248 45684 26348 46232 1816 2215  0  1 87 12  0
 2  0 6365952 161212   2756 150336 65644 33236 65644 33236 4009 4743  1  2 94  4  0
 0  2 6372500 175088   2304 149888 32732 39092 32796 39136 2493 2582  0  1 90  8  0
 0  1 6387092 180884   2200 148960 59788 74244 59788 74244 3628 4321  1  2 94  4  0
 1  0 6372824 171836   2124 148208 65952 51324 65952 51324 3878 4777  0  2 93  5  0
 0  1 6425432 234528   2072 145652 27320 80168 27320 80168 2129 2158  0  2 92  6  0
 0  2 6381972 179160   2344 143940 83692 40204 84696 40204 4565 6329  1  2 92  5  0
 0  2 6356224 155760   2296 144240 67252 41352 67616 41352 3943 5182  0  2 93  5  0
 1  0 6367636 170116   2172 143584 52044 63716 52208 63716 3545 3810  0  2 94  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6365332 168100   2132 142924 72920 70596 73032 70604 4105 5221  0  2 91  7  0
 0  1 6355604 163776   2124 142572 52356 42008 52472 42008 3687 3857  0  1 95  4  0
 1  1 6363284 174952   2124 142048 54908 62704 55144 62704 3473 4049  0  2 93  5  0
 0  2 6356628 172432   2124 141836 51916 45120 52000 45120 2876 3775  0  2 93  5  0
 0  1 6356116 179740   2116 141656 55216 54960 55352 54960 4102 4077  0  2 94  4  0
 0  1 6367640 190072   2080 139220 55600 67032 55740 67032 3655 4109  0  2 92  6  0
 0  1 6361236 182844   2212 138176 42872 36308 43316 36308 2837 3535  0  1 94  4  0
 1  2 6335892 152076   3512 142696 25372    0 31024     0 2053 2416  0  1 92  7  0
 0  2 6364308 173228   4180 144720 3164 31448  7392 31464 1694 1031  0  1 87 12  0
 0  2 6360724 163100   4468 150048 3732    0  9612   284 1352  975  0  0 87 13  0
 0  2 6353556 153288   4744 152032 7520    0  9332     0 1879 1469  0  0 88 11  0
 0  2 6360212 165124   4656 152960 6880 12752  8196 13280 1621 1228  0  1 91  9  0
 0  2 6376304 181488   4644 149472 19288 35088 21500 35088 2643 2407  0  1 89  9  0
 0  2 6386580 179400   4584 149644 30856 40940 31640 40940 2543 2640  0  1 93  5  0
 0  2 6375828 168604   4592 151216 10688    0 12344    72 1406 1410  0  0 85 15  0
 0  2 6369684 153980   4592 159584 6308    0 14652     0 1298 1185  0  0 93  7  0
 0  3 6375316 169604   4572 161476 6184 11436  7512 12184 1420 1142  0  1 87 13  0
 0  3 6362260 156060   4572 165568 14716    0 15808     0 2433 2131  0  1 86 13  0
 0  3 6390920 175936   4540 165300 11972 36180 11972 36180 2253 2089  0  1 88 10  0
 0  4 6385544 166092   4548 165168 9928    0 10032    72 1821 2271  0  1 85 14  0
 0  4 6380936 158004   4688 167620 5880    0  8040     0 1636 1938  0  1 87 12  0
 0  4 6388884 164280   4684 172508 8040 14536 13088 14916 2510 2638  0  1 85 14  0
 0  2 6382740 157720   4684 172532 6524    0  6524   212 1736 1885  0  0 91  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6412180 184400   4916 172200 6080 35100  6900 35100 2109 1737  0  1 84 15  0
 0  2 6445716 217696   3688 168836 39016 72556 39020 72556 2504 2985  0  2 93  5  0
 0  2 6406292 170768   3580 168564 77788 38060 78296 38060 4349 5898  1  2 92  6  0
 0  1 6405780 174036   3428 168536 38576 37708 38772 37764 2559 2981  0  1 92  7  0
 0  1 6383168 153908   3124 168184 76392 53924 76392 53984 3965 5405  1  2 94  3  0
 0  4 6414624 185660   2928 167200 41600 73132 41692 73132 2841 3162  0  2 93  5  0
