bonito:~/git/frozemm/expms-disk/simple$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 5703168 162916   3168  80924 20080 8252 25992  8252 2652 2841  0  1 90  9  0
 0  1 5723012 173704   3252  81036 45020 64968 45644 64968 2875 3375  0  1 93  6  0
 1  0 5706400 160656   3268  81048 68472 51892 68732 51892 4192 5042  1  2 93  4  0
 0  1 5733376 190660   3284  80096 44128 70696 44128 70892 3146 3578  1  2 92  5  0
 0  3 5708032 162428   3284  84092 26184    0 30272     0 1787 2267  0  0 95  4  0
 0  2 5702400 150048   3284  90052 6348    0 12288     0  986 1040  0  0 94  6  0
 0  2 5702144 160380   2504  92748 15092 13904 16212 13904 2011 1754  0  1 90  9  0
 1  2 5726720 176728   2568  95080 16856 36088 17584 36088 2335 2046  0  1 85 14  0
 0  3 5718528 165656   2568  95896 12436    0 13300     0 1654 1484  0  0 89 10  0
 0  2 5713664 155096   2708 101616 5176    0 10792    12 1101  909  0  0 87 13  0
 1  1 5736704 176484   2296 100184 25272 46920 25804 46920 3060 2391  0  1 90  8  0
 1  1 5758720 197928   1712  96980 60500 83160 60500 83160 3832 4486  0  2 93  4  0
 0  1 5716992 159876   1844  96736 64124 21912 64448 21912 3351 5027  0  2 93  5  0
 0  2 5793792 248044   1968  92224 19996 96796 21544 96796 7183 2324  1  2 88  9  0
 0  2 5708032 160760   2576  94380 84844    0 87644     8 4228 6116  1  1 93  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 5714432 162540   2340  89532 47208 52844 48936 52844 3093 3739  0  2 91  7  0
 0  1 5705472 156492   2604  90096 23204 13724 24452 13724 2118 2331  0  1 90  9  0
 0  1 5754880 216720   2600  88560 46712 95812 46712 95812 3405 3376  0  2 94  4  0
 0  5 5770752 221004   2588  86072 74428 90184 74528 90184 4519 5204  1  2 91  5  0
 0  2 5790208 240036   3852  90452 3164 22588  9604 22588 1495 1338  0  1 81 18  0
 0  3 5787136 231176   5144  94908 3016    0  8576    28 1098  923  0  0 89 11  0
 1  0 5736448 176452   5156  98896 51056    0 54856   412 2957 4025  1  1 91  8  0
 0  3 5738752 178972   5080  94968 48444 50704 50788 50932 3328 3878  0  2 91  7  0
 0  1 5731072 180736   5060  94240 70284 62900 70344 62900 3955 4997  0  2 91  6  0
 0  3 5723392 165632   5040  93964 66296 58896 66708 58896 3876 4891  1  2 90  7  0
 0  2 5712896 155680   5048  94180 56516 45792 57308 45792 3713 4525  1  2 91  6  0
 1  1 5703424 156436   4592  93156 60092 50524 60092 51044 3868 4329  0  2 94  4  0
 1  2 5740288 183904   1928  91572 77040 114084 77040 114084 4665 5312  0  3 91  6  0
 0  2 5761536 215844   1272  88100 71600 92640 71600 92640 13540 4955  2  3 92  4  0
 0  1 5731072 186424   1272  87812 70964 40428 70964 40428 3400 4969  0  2 94  4  0
 1  2 5798400 254608   1392  84028 39932 107140 40168 107140 3022 3280  0  2 87 11  0
 1  0 5760512 212640   2316  86868 37676    0 41156     0 2600 3616  0  1 93  6  0
 0  1 5771520 222664   2304  85472 63020 73876 63020 73896 3357 4459  0  2 93  5  0
 1  1 5692160 154876   2304  85372 83716 3984 83716  3984 3964 6042  1  1 95  2  0
 1  0 5703424 158184   2280  83848 74180 85700 74180 85700 3804 5108  0  2 93  5  0
 0  3 5693696 152884   2280  84380 86204 76300 86720 76300 5319 6090  1  3 93  4  0
 0  2 5691904 151876   3200  86760 5376 3352 10308  3356 1730 1482  0  1 90  9  0
 0  4 5715456 172744   2660  86896 13500 37160 21212 37160 2061 1678  0  1 90  9  0
 0  2 5708544 162972   2564  88988 23308 16484 27640 16860 2113 2231  0  1 93  6  0
 1  0 5731584 195464   2564  89264 65384 88280 65516 88280 3469 4662  1  2 91  6  0
 0  3 5702144 164688   2564  90292 29736    0 30804     0 2113 3101  0  1 92  7  0
 0  3 5696256 153892   2972  94712 6368    0 11384     0 1479 1527  0  0 92  7  0
 0  3 5795840 237272   3320  91740 6224 105556  9588 105628 1861 1245  0  2 85 13  0
 1  0 5737984 187124   3320  91264 74020 16176 74304 16176 3251 5185  0  1 93  5  0
 0  1 5797376 253148   3044  86844 40236 99088 40392 99360 2929 3039  0  2 91  7  0
 0  1 5697536 156128   3044  86824 99316    0 99352     0 4407 6821  1  2 95  3  0
